winner,winner_score,loser,loser_score
RdeepBot,75,BullyBot,45
RdeepBot,73,BullyBot,47
RdeepBot,76,BullyBot,34
RdeepBot,60,BullyBot,60
RdeepBot,70,BullyBot,10
RdeepBot,81,BullyBot,27
RdeepBot,68,BullyBot,53
RdeepBot,75,BullyBot,0
RdeepBot,77,BullyBot,13
RdeepBot,68,BullyBot,35
RdeepBot,76,BullyBot,33
RdeepBot,69,BullyBot,41
RdeepBot,78,BullyBot,51
RdeepBot,83,BullyBot,50
RdeepBot,68,BullyBot,0
RdeepBot,68,BullyBot,52
BullyBot,71,RdeepBot,21
RdeepBot,76,BullyBot,0
RdeepBot,69,BullyBot,14
RdeepBot,68,BullyBot,52
RdeepBot,73,BullyBot,47
RdeepBot,77,BullyBot,33
BullyBot,76,RdeepBot,0
RdeepBot,70,BullyBot,25
RdeepBot,68,BullyBot,48
RdeepBot,71,BullyBot,44
RdeepBot,60,BullyBot,60
RdeepBot,76,BullyBot,20
RdeepBot,71,BullyBot,4
RdeepBot,71,BullyBot,0
RdeepBot,55,BullyBot,65
BullyBot,76,RdeepBot,0
RdeepBot,75,BullyBot,0
RdeepBot,69,BullyBot,26
RdeepBot,67,BullyBot,29
RdeepBot,76,BullyBot,33
RdeepBot,69,BullyBot,51
RdeepBot,74,BullyBot,0
RdeepBot,74,BullyBot,46
RdeepBot,90,BullyBot,0
RdeepBot,75,BullyBot,7
RdeepBot,82,BullyBot,6
RdeepBot,75,BullyBot,41
RdeepBot,76,BullyBot,26
BullyBot,66,RdeepBot,14
RdeepBot,79,BullyBot,48
RdeepBot,66,BullyBot,54
RdeepBot,76,BullyBot,54
RdeepBot,68,BullyBot,0
RdeepBot,66,BullyBot,54
RdeepBot,67,BullyBot,7
RdeepBot,76,BullyBot,26
RdeepBot,77,BullyBot,38
RdeepBot,73,BullyBot,27
RdeepBot,60,BullyBot,60
RdeepBot,72,BullyBot,49
BullyBot,67,RdeepBot,0
RdeepBot,66,BullyBot,42
BullyBot,70,RdeepBot,0
RdeepBot,78,BullyBot,13
RdeepBot,69,BullyBot,13
RdeepBot,77,BullyBot,31
RdeepBot,69,BullyBot,22
RdeepBot,77,BullyBot,32
BullyBot,79,RdeepBot,21
RdeepBot,79,BullyBot,41
RdeepBot,74,BullyBot,0
RdeepBot,76,BullyBot,8
RdeepBot,61,BullyBot,59
RdeepBot,77,BullyBot,31
RdeepBot,77,BullyBot,43
RdeepBot,75,BullyBot,0
RdeepBot,77,BullyBot,31
RdeepBot,68,BullyBot,48
RdeepBot,75,BullyBot,34
RdeepBot,75,BullyBot,14
RdeepBot,75,BullyBot,14
RdeepBot,75,BullyBot,22
RdeepBot,69,BullyBot,47
RdeepBot,69,BullyBot,19
RdeepBot,95,BullyBot,32
RdeepBot,57,BullyBot,63
RdeepBot,65,BullyBot,55
BullyBot,66,RdeepBot,54
RdeepBot,67,BullyBot,53
RdeepBot,75,BullyBot,0
RdeepBot,79,BullyBot,14
RdeepBot,74,BullyBot,12
RdeepBot,66,BullyBot,54
RdeepBot,74,BullyBot,46
RdeepBot,61,BullyBot,59
RdeepBot,84,BullyBot,0
RdeepBot,70,BullyBot,14
RdeepBot,68,BullyBot,42
RdeepBot,67,BullyBot,47
RdeepBot,89,BullyBot,7
RdeepBot,68,BullyBot,52
RdeepBot,72,BullyBot,21
RdeepBot,69,BullyBot,16
BullyBot,83,RdeepBot,0
RdeepBot,77,BullyBot,0
RdeepBot,66,BullyBot,49
BullyBot,68,RdeepBot,6
RdeepBot,60,BullyBot,60
RdeepBot,67,BullyBot,28
RdeepBot,76,BullyBot,32
RdeepBot,67,BullyBot,48
RdeepBot,72,BullyBot,14
BullyBot,75,RdeepBot,0
RdeepBot,67,BullyBot,38
RdeepBot,68,BullyBot,65
BullyBot,67,RdeepBot,5
RdeepBot,60,BullyBot,60
RdeepBot,74,BullyBot,52
RdeepBot,68,BullyBot,52
RdeepBot,66,BullyBot,54
RdeepBot,74,BullyBot,41
RdeepBot,82,BullyBot,11
RdeepBot,66,BullyBot,30
RdeepBot,62,BullyBot,58
RdeepBot,80,BullyBot,21
RdeepBot,86,BullyBot,34
RdeepBot,69,BullyBot,51
RdeepBot,63,BullyBot,57
RdeepBot,73,BullyBot,20
RdeepBot,74,BullyBot,0
RdeepBot,74,BullyBot,46
RdeepBot,69,BullyBot,0
BullyBot,67,RdeepBot,34
RdeepBot,58,BullyBot,62
RdeepBot,71,BullyBot,49
RdeepBot,67,BullyBot,53
RdeepBot,81,BullyBot,21
RdeepBot,70,BullyBot,8
RdeepBot,67,BullyBot,0
RdeepBot,67,BullyBot,47
RdeepBot,73,BullyBot,35
RdeepBot,76,BullyBot,25
RdeepBot,78,BullyBot,42
RdeepBot,75,BullyBot,32
RdeepBot,71,BullyBot,49
RdeepBot,74,BullyBot,34
RdeepBot,67,BullyBot,53
RdeepBot,68,BullyBot,0
RdeepBot,66,BullyBot,41
RdeepBot,61,BullyBot,59
RdeepBot,74,BullyBot,46
RdeepBot,69,BullyBot,14
RdeepBot,69,BullyBot,28
BullyBot,67,RdeepBot,41
RdeepBot,76,BullyBot,53
RdeepBot,74,BullyBot,40
RdeepBot,76,BullyBot,64
BullyBot,71,RdeepBot,14
RdeepBot,83,BullyBot,17
RdeepBot,73,BullyBot,47
RdeepBot,76,BullyBot,19
RdeepBot,66,BullyBot,54
RdeepBot,70,BullyBot,14
RdeepBot,71,BullyBot,49
RdeepBot,76,BullyBot,27
RdeepBot,74,BullyBot,41
BullyBot,73,RdeepBot,56
RdeepBot,67,BullyBot,19
RdeepBot,71,BullyBot,18
RdeepBot,76,BullyBot,47
RdeepBot,83,BullyBot,13
RdeepBot,75,BullyBot,21
RdeepBot,85,BullyBot,41
RdeepBot,76,BullyBot,21
RdeepBot,72,BullyBot,7
RdeepBot,60,BullyBot,60
RdeepBot,91,BullyBot,14
RdeepBot,77,BullyBot,33
RdeepBot,72,BullyBot,18
RdeepBot,75,BullyBot,34
RdeepBot,75,BullyBot,37
RdeepBot,59,BullyBot,61
RdeepBot,75,BullyBot,40
RdeepBot,68,BullyBot,40
RdeepBot,60,BullyBot,60
BullyBot,75,RdeepBot,14
RdeepBot,75,BullyBot,21
RdeepBot,73,BullyBot,47
RdeepBot,69,BullyBot,40
RdeepBot,71,BullyBot,49
BullyBot,74,RdeepBot,0
RdeepBot,82,BullyBot,46
RdeepBot,69,BullyBot,51
RdeepBot,76,BullyBot,13
RdeepBot,68,BullyBot,19
RdeepBot,77,BullyBot,7
BullyBot,68,RdeepBot,33
RdeepBot,67,BullyBot,0
RdeepBot,78,BullyBot,12
BullyBot,74,RdeepBot,47
RdeepBot,75,BullyBot,60
RdeepBot,75,BullyBot,25
RdeepBot,61,BullyBot,59
RdeepBot,60,BullyBot,60
RdeepBot,75,BullyBot,45
BullyBot,74,RdeepBot,27
RdeepBot,70,BullyBot,5
RdeepBot,76,BullyBot,12
RdeepBot,76,BullyBot,34
RdeepBot,69,BullyBot,42
RdeepBot,76,BullyBot,44
RdeepBot,69,BullyBot,28
RdeepBot,67,BullyBot,53
RdeepBot,68,BullyBot,0
RdeepBot,73,BullyBot,47
RdeepBot,60,BullyBot,60
RdeepBot,73,BullyBot,42
BullyBot,77,RdeepBot,53
RdeepBot,71,BullyBot,45
RdeepBot,78,BullyBot,29
RdeepBot,76,BullyBot,60
RdeepBot,82,BullyBot,15
RdeepBot,64,BullyBot,56
RdeepBot,76,BullyBot,12
BullyBot,70,RdeepBot,13
RdeepBot,76,BullyBot,32
RdeepBot,71,BullyBot,13
RdeepBot,69,BullyBot,41
RdeepBot,75,BullyBot,21
RdeepBot,74,BullyBot,8
RdeepBot,105,BullyBot,44
RdeepBot,69,BullyBot,6
RdeepBot,73,BullyBot,47
RdeepBot,83,BullyBot,21
RdeepBot,69,BullyBot,0
RdeepBot,68,BullyBot,48
RdeepBot,75,BullyBot,34
RdeepBot,75,BullyBot,45
RdeepBot,77,BullyBot,20
BullyBot,71,RdeepBot,49
RdeepBot,69,BullyBot,59
RdeepBot,64,BullyBot,56
RdeepBot,73,BullyBot,47
RdeepBot,77,BullyBot,21
RdeepBot,76,BullyBot,13
BullyBot,74,RdeepBot,0
RdeepBot,76,BullyBot,38
RdeepBot,69,BullyBot,24
RdeepBot,79,BullyBot,24
RdeepBot,76,BullyBot,6
RdeepBot,74,BullyBot,46
BullyBot,72,RdeepBot,13
RdeepBot,71,BullyBot,49
RdeepBot,74,BullyBot,0
RdeepBot,69,BullyBot,13
RdeepBot,77,BullyBot,38
RdeepBot,69,BullyBot,7
RdeepBot,73,BullyBot,47
BullyBot,67,RdeepBot,40
RdeepBot,76,BullyBot,14
RdeepBot,74,BullyBot,42
RdeepBot,76,BullyBot,6
RdeepBot,68,BullyBot,0
RdeepBot,67,BullyBot,20
RdeepBot,65,BullyBot,55
RdeepBot,69,BullyBot,42
RdeepBot,68,BullyBot,52
RdeepBot,88,BullyBot,41
RdeepBot,75,BullyBot,65
RdeepBot,76,BullyBot,32
RdeepBot,70,BullyBot,26
RdeepBot,71,BullyBot,20
RdeepBot,96,BullyBot,46
RdeepBot,78,BullyBot,27
RdeepBot,69,BullyBot,28
RdeepBot,82,BullyBot,41
RdeepBot,69,BullyBot,39
RdeepBot,81,BullyBot,54
RdeepBot,75,BullyBot,41
RdeepBot,75,BullyBot,45
RdeepBot,77,BullyBot,46
RdeepBot,75,BullyBot,45
RdeepBot,74,BullyBot,34
RdeepBot,69,BullyBot,46
RdeepBot,77,BullyBot,19
RdeepBot,72,BullyBot,55
RdeepBot,67,BullyBot,14
RdeepBot,68,BullyBot,20
RdeepBot,68,BullyBot,49
RdeepBot,69,BullyBot,32
RdeepBot,80,BullyBot,5
BullyBot,71,RdeepBot,44
BullyBot,67,RdeepBot,0
BullyBot,75,RdeepBot,0
RdeepBot,69,BullyBot,46
RdeepBot,77,BullyBot,30
RdeepBot,74,BullyBot,41
RdeepBot,68,BullyBot,52
RdeepBot,76,BullyBot,26
RdeepBot,71,BullyBot,5
RdeepBot,73,BullyBot,47
RdeepBot,71,BullyBot,23
RdeepBot,77,BullyBot,13
RdeepBot,69,BullyBot,0
RdeepBot,68,BullyBot,0
RdeepBot,67,BullyBot,53
RdeepBot,69,BullyBot,47
RdeepBot,89,BullyBot,20
RdeepBot,83,BullyBot,31
RdeepBot,74,BullyBot,46
BullyBot,79,RdeepBot,15
RdeepBot,76,BullyBot,26
RdeepBot,64,BullyBot,56
BullyBot,69,RdeepBot,31
RdeepBot,69,BullyBot,14
RdeepBot,74,BullyBot,21
BullyBot,73,RdeepBot,21
RdeepBot,77,BullyBot,26
RdeepBot,67,BullyBot,64
RdeepBot,77,BullyBot,40
RdeepBot,70,BullyBot,5
RdeepBot,66,BullyBot,54
RdeepBot,75,BullyBot,45
RdeepBot,56,BullyBot,64
RdeepBot,78,BullyBot,12
RdeepBot,74,BullyBot,41
RdeepBot,76,BullyBot,20
BullyBot,73,RdeepBot,28
RdeepBot,73,BullyBot,47
RdeepBot,76,BullyBot,14
RdeepBot,77,BullyBot,13
RdeepBot,76,BullyBot,32
RdeepBot,69,BullyBot,32
RdeepBot,74,BullyBot,19
BullyBot,68,RdeepBot,7
RdeepBot,69,BullyBot,0
RdeepBot,76,BullyBot,0
BullyBot,67,RdeepBot,34
RdeepBot,57,BullyBot,63
RdeepBot,77,BullyBot,43
BullyBot,69,RdeepBot,12
RdeepBot,62,BullyBot,58
RdeepBot,76,BullyBot,19
RdeepBot,73,BullyBot,47
RdeepBot,71,BullyBot,18
RdeepBot,76,BullyBot,39
RdeepBot,59,BullyBot,61
RdeepBot,64,BullyBot,56
BullyBot,69,RdeepBot,14
RdeepBot,75,BullyBot,0
RdeepBot,65,BullyBot,55
RdeepBot,58,BullyBot,62
RdeepBot,65,BullyBot,55
RdeepBot,66,BullyBot,54
RdeepBot,68,BullyBot,14
RdeepBot,74,BullyBot,0
RdeepBot,84,BullyBot,19
RdeepBot,70,BullyBot,0
RdeepBot,70,BullyBot,20
BullyBot,67,RdeepBot,55
RdeepBot,65,BullyBot,55
RdeepBot,76,BullyBot,47
BullyBot,78,RdeepBot,42
RdeepBot,68,BullyBot,6
RdeepBot,95,BullyBot,4
RdeepBot,76,BullyBot,44
RdeepBot,58,BullyBot,62
RdeepBot,71,BullyBot,7
RdeepBot,60,BullyBot,60
RdeepBot,74,BullyBot,47
RdeepBot,71,BullyBot,32
RdeepBot,75,BullyBot,6
RdeepBot,76,BullyBot,38
RdeepBot,71,BullyBot,24
RdeepBot,70,BullyBot,26
BullyBot,66,RdeepBot,14
RdeepBot,82,BullyBot,33
BullyBot,65,RdeepBot,55
RdeepBot,77,BullyBot,48
RdeepBot,67,BullyBot,35
RdeepBot,82,BullyBot,7
BullyBot,72,RdeepBot,0
RdeepBot,68,BullyBot,20
RdeepBot,82,BullyBot,48
RdeepBot,71,BullyBot,13
RdeepBot,82,BullyBot,8
BullyBot,70,RdeepBot,28
RdeepBot,78,BullyBot,0
RdeepBot,76,BullyBot,40
RdeepBot,69,BullyBot,27
RdeepBot,67,BullyBot,53
RdeepBot,64,BullyBot,56
RdeepBot,73,BullyBot,26
RdeepBot,68,BullyBot,0
RdeepBot,78,BullyBot,12
BullyBot,67,RdeepBot,54
RdeepBot,76,BullyBot,32
RdeepBot,75,BullyBot,20
RdeepBot,76,BullyBot,19
RdeepBot,65,BullyBot,55
BullyBot,61,RdeepBot,59
RdeepBot,68,BullyBot,52
RdeepBot,74,BullyBot,43
BullyBot,68,RdeepBot,26
BullyBot,68,RdeepBot,33
BullyBot,70,RdeepBot,21
RdeepBot,69,BullyBot,19
RdeepBot,68,BullyBot,5
RdeepBot,85,BullyBot,47
RdeepBot,66,BullyBot,20
RdeepBot,68,BullyBot,52
RdeepBot,68,BullyBot,52
RdeepBot,78,BullyBot,0
RdeepBot,94,BullyBot,36
RdeepBot,76,BullyBot,52
RdeepBot,59,BullyBot,61
RdeepBot,71,BullyBot,0
RdeepBot,68,BullyBot,52
RdeepBot,74,BullyBot,5
RdeepBot,79,BullyBot,34
BullyBot,80,RdeepBot,0
RdeepBot,75,BullyBot,33
RdeepBot,58,BullyBot,62
RdeepBot,77,BullyBot,24
RdeepBot,68,BullyBot,52
RdeepBot,66,BullyBot,0
RdeepBot,69,BullyBot,5
RdeepBot,77,BullyBot,31
RdeepBot,74,BullyBot,13
RdeepBot,78,BullyBot,6
RdeepBot,68,BullyBot,6
RdeepBot,71,BullyBot,21
RdeepBot,67,BullyBot,15
RdeepBot,78,BullyBot,23
RdeepBot,66,BullyBot,54
RdeepBot,73,BullyBot,42
RdeepBot,73,BullyBot,40
RdeepBot,66,BullyBot,54
RdeepBot,72,BullyBot,48
RdeepBot,72,BullyBot,20
RdeepBot,73,BullyBot,47
RdeepBot,77,BullyBot,43
RdeepBot,69,BullyBot,44
RdeepBot,69,BullyBot,35
RdeepBot,69,BullyBot,32
RdeepBot,68,BullyBot,54
RdeepBot,78,BullyBot,0
RdeepBot,91,BullyBot,6
RdeepBot,77,BullyBot,14
RdeepBot,83,BullyBot,0
RdeepBot,75,BullyBot,13
RdeepBot,66,BullyBot,64
RdeepBot,67,BullyBot,53
RdeepBot,69,BullyBot,51
RdeepBot,76,BullyBot,0
RdeepBot,76,BullyBot,40
BullyBot,68,RdeepBot,52
RdeepBot,76,BullyBot,47
RdeepBot,75,BullyBot,39
RdeepBot,69,BullyBot,0
RdeepBot,67,BullyBot,14
BullyBot,66,RdeepBot,61
RdeepBot,76,BullyBot,38
RdeepBot,67,BullyBot,53
RdeepBot,77,BullyBot,12
RdeepBot,67,BullyBot,0
RdeepBot,70,BullyBot,0
RdeepBot,76,BullyBot,37
RdeepBot,67,BullyBot,0
RdeepBot,83,BullyBot,7
BullyBot,66,RdeepBot,22
RdeepBot,67,BullyBot,61
RdeepBot,78,BullyBot,21
RdeepBot,69,BullyBot,28
RdeepBot,71,BullyBot,49
RdeepBot,76,BullyBot,0
RdeepBot,71,BullyBot,31
RdeepBot,73,BullyBot,47
BullyBot,81,RdeepBot,0
RdeepBot,73,BullyBot,49
RdeepBot,75,BullyBot,42
RdeepBot,69,BullyBot,26
RdeepBot,69,BullyBot,34
RdeepBot,70,BullyBot,27
RdeepBot,70,BullyBot,59
RdeepBot,75,BullyBot,32
RdeepBot,75,BullyBot,12
RdeepBot,77,BullyBot,25
RdeepBot,71,BullyBot,49
RdeepBot,74,BullyBot,6
RdeepBot,70,BullyBot,7
RdeepBot,103,BullyBot,15
RdeepBot,69,BullyBot,51
RdeepBot,76,BullyBot,32
RdeepBot,59,BullyBot,61
BullyBot,68,RdeepBot,7
RdeepBot,70,BullyBot,50
RdeepBot,69,BullyBot,0
BullyBot,75,RdeepBot,6
RdeepBot,69,BullyBot,51
RdeepBot,68,BullyBot,47
RdeepBot,69,BullyBot,45
RdeepBot,78,BullyBot,11
RdeepBot,76,BullyBot,38
RdeepBot,69,BullyBot,51
RdeepBot,70,BullyBot,50
RdeepBot,76,BullyBot,4
BullyBot,67,RdeepBot,0
RdeepBot,75,BullyBot,21
RdeepBot,78,BullyBot,32
RdeepBot,71,BullyBot,40
RdeepBot,70,BullyBot,12
RdeepBot,74,BullyBot,41
RdeepBot,87,BullyBot,48
RdeepBot,74,BullyBot,40
RdeepBot,75,BullyBot,45
RdeepBot,67,BullyBot,15
RdeepBot,74,BullyBot,21
RdeepBot,78,BullyBot,42
RdeepBot,68,BullyBot,0
RdeepBot,75,BullyBot,21
RdeepBot,74,BullyBot,39
RdeepBot,67,BullyBot,53
RdeepBot,67,BullyBot,54
RdeepBot,55,BullyBot,65
RdeepBot,72,BullyBot,48
RdeepBot,88,BullyBot,21
RdeepBot,76,BullyBot,6
RdeepBot,69,BullyBot,8
RdeepBot,75,BullyBot,18
RdeepBot,70,BullyBot,33
RdeepBot,78,BullyBot,5
RdeepBot,84,BullyBot,33
RdeepBot,77,BullyBot,25
RdeepBot,59,BullyBot,61
RdeepBot,77,BullyBot,43
RdeepBot,77,BullyBot,25
RdeepBot,74,BullyBot,19
RdeepBot,56,BullyBot,64
RdeepBot,76,BullyBot,25
RdeepBot,74,BullyBot,20
RdeepBot,59,BullyBot,61
RdeepBot,74,BullyBot,0
RdeepBot,69,BullyBot,7
RdeepBot,75,BullyBot,14
RdeepBot,78,BullyBot,17
RdeepBot,60,BullyBot,60
RdeepBot,70,BullyBot,0
RdeepBot,67,BullyBot,53
RdeepBot,74,BullyBot,32
RdeepBot,65,BullyBot,55
RdeepBot,78,BullyBot,27
RdeepBot,81,BullyBot,54
RdeepBot,68,BullyBot,52
RdeepBot,75,BullyBot,21
RdeepBot,77,BullyBot,21
RdeepBot,73,BullyBot,47
RdeepBot,76,BullyBot,0
RdeepBot,75,BullyBot,33
RdeepBot,74,BullyBot,48
RdeepBot,67,BullyBot,53
RdeepBot,58,BullyBot,62
RdeepBot,56,BullyBot,64
RdeepBot,76,BullyBot,44
BullyBot,69,RdeepBot,35
RdeepBot,67,BullyBot,0
RdeepBot,74,BullyBot,46
RdeepBot,68,BullyBot,26
RdeepBot,80,BullyBot,14
RdeepBot,66,BullyBot,14
RdeepBot,56,BullyBot,64
RdeepBot,81,BullyBot,42
BullyBot,75,RdeepBot,21
RdeepBot,73,BullyBot,47
RdeepBot,75,BullyBot,0
BullyBot,71,RdeepBot,6
RdeepBot,68,BullyBot,52
RdeepBot,78,BullyBot,0
RdeepBot,66,BullyBot,41
RdeepBot,70,BullyBot,29
RdeepBot,80,BullyBot,14
RdeepBot,87,BullyBot,42
RdeepBot,76,BullyBot,44
RdeepBot,74,BullyBot,46
RdeepBot,74,BullyBot,28
RdeepBot,74,BullyBot,41
RdeepBot,77,BullyBot,39
RdeepBot,67,BullyBot,27
RdeepBot,76,BullyBot,27
RdeepBot,63,BullyBot,57
RdeepBot,76,BullyBot,32
RdeepBot,76,BullyBot,53
RdeepBot,76,BullyBot,0
BullyBot,75,RdeepBot,13
RdeepBot,71,BullyBot,49
RdeepBot,92,BullyBot,5
BullyBot,67,RdeepBot,21
RdeepBot,70,BullyBot,0
BullyBot,66,RdeepBot,13
RdeepBot,68,BullyBot,0
BullyBot,76,RdeepBot,15
RdeepBot,72,BullyBot,48
BullyBot,66,RdeepBot,54
RdeepBot,65,BullyBot,55
BullyBot,68,RdeepBot,0
RdeepBot,70,BullyBot,0
RdeepBot,76,BullyBot,19
RdeepBot,71,BullyBot,49
RdeepBot,75,BullyBot,22
RdeepBot,75,BullyBot,45
RdeepBot,75,BullyBot,39
RdeepBot,68,BullyBot,34
RdeepBot,66,BullyBot,41
RdeepBot,71,BullyBot,50
RdeepBot,75,BullyBot,38
RdeepBot,77,BullyBot,37
RdeepBot,67,BullyBot,0
RdeepBot,68,BullyBot,18
RdeepBot,81,BullyBot,55
RdeepBot,73,BullyBot,22
RdeepBot,68,BullyBot,14
RdeepBot,70,BullyBot,25
RdeepBot,75,BullyBot,41
RdeepBot,66,BullyBot,54
RdeepBot,59,BullyBot,61
RdeepBot,75,BullyBot,32
RdeepBot,66,BullyBot,54
RdeepBot,69,BullyBot,40
RdeepBot,70,BullyBot,38
BullyBot,68,RdeepBot,13
RdeepBot,74,BullyBot,25
RdeepBot,80,BullyBot,47
BullyBot,66,RdeepBot,14
RdeepBot,66,BullyBot,54
RdeepBot,74,BullyBot,46
RdeepBot,76,BullyBot,6
RdeepBot,77,BullyBot,39
BullyBot,70,RdeepBot,6
RdeepBot,75,BullyBot,45
RdeepBot,77,BullyBot,16
BullyBot,77,RdeepBot,21
RdeepBot,57,BullyBot,63
RdeepBot,76,BullyBot,15
RdeepBot,75,BullyBot,45
RdeepBot,70,BullyBot,47
RdeepBot,68,BullyBot,0
RdeepBot,66,BullyBot,54
RdeepBot,63,BullyBot,57
RdeepBot,69,BullyBot,13
RdeepBot,69,BullyBot,0
RdeepBot,74,BullyBot,46
RdeepBot,70,BullyBot,0
RdeepBot,75,BullyBot,18
RdeepBot,73,BullyBot,30
RdeepBot,74,BullyBot,41
RdeepBot,69,BullyBot,13
RdeepBot,71,BullyBot,49
RdeepBot,71,BullyBot,8
RdeepBot,75,BullyBot,0
RdeepBot,77,BullyBot,6
RdeepBot,75,BullyBot,8
RdeepBot,73,BullyBot,55
RdeepBot,75,BullyBot,39
RdeepBot,64,BullyBot,56
RdeepBot,84,BullyBot,13
RdeepBot,70,BullyBot,45
RdeepBot,75,BullyBot,45
RdeepBot,81,BullyBot,34
RdeepBot,76,BullyBot,26
RdeepBot,71,BullyBot,33
RdeepBot,58,BullyBot,62
RdeepBot,79,BullyBot,35
RdeepBot,73,BullyBot,47
RdeepBot,75,BullyBot,47
RdeepBot,73,BullyBot,28
RdeepBot,68,BullyBot,52
RdeepBot,69,BullyBot,0
RdeepBot,73,BullyBot,47
RdeepBot,77,BullyBot,45
RdeepBot,73,BullyBot,47
RdeepBot,77,BullyBot,26
RdeepBot,84,BullyBot,6
RdeepBot,63,BullyBot,57
RdeepBot,75,BullyBot,29
RdeepBot,70,BullyBot,0
BullyBot,67,RdeepBot,15
RdeepBot,78,BullyBot,21
RdeepBot,77,BullyBot,43
RdeepBot,74,BullyBot,55
RdeepBot,68,BullyBot,0
RdeepBot,68,BullyBot,59
RdeepBot,62,BullyBot,58
RdeepBot,68,BullyBot,48
RdeepBot,67,BullyBot,53
RdeepBot,77,BullyBot,0
RdeepBot,60,BullyBot,60
RdeepBot,77,BullyBot,5
RdeepBot,75,BullyBot,45
RdeepBot,75,BullyBot,19
RdeepBot,57,BullyBot,63
RdeepBot,68,BullyBot,52
RdeepBot,76,BullyBot,20
RdeepBot,78,BullyBot,30
RdeepBot,81,BullyBot,12
RdeepBot,75,BullyBot,27
RdeepBot,76,BullyBot,42
RdeepBot,75,BullyBot,0
RdeepBot,73,BullyBot,47
RdeepBot,60,BullyBot,60
RdeepBot,82,BullyBot,19
RdeepBot,80,BullyBot,55
RdeepBot,76,BullyBot,54
BullyBot,67,RdeepBot,47
RdeepBot,65,BullyBot,55
RdeepBot,74,BullyBot,47
RdeepBot,73,BullyBot,41
RdeepBot,67,BullyBot,48
RdeepBot,77,BullyBot,26
RdeepBot,77,BullyBot,31
RdeepBot,71,BullyBot,0
RdeepBot,67,BullyBot,41
RdeepBot,57,BullyBot,63
RdeepBot,66,BullyBot,21
RdeepBot,75,BullyBot,22
RdeepBot,60,BullyBot,60
RdeepBot,74,BullyBot,41
BullyBot,76,RdeepBot,0
RdeepBot,76,BullyBot,5
RdeepBot,66,BullyBot,48
BullyBot,67,RdeepBot,26
RdeepBot,70,BullyBot,21
RdeepBot,63,BullyBot,57
RdeepBot,66,BullyBot,54
RdeepBot,77,BullyBot,63
RdeepBot,75,BullyBot,27
RdeepBot,74,BullyBot,40
RdeepBot,71,BullyBot,6
RdeepBot,70,BullyBot,0
RdeepBot,75,BullyBot,39
RdeepBot,71,BullyBot,21
RdeepBot,70,BullyBot,25
BullyBot,67,RdeepBot,14
RdeepBot,70,BullyBot,45
RdeepBot,70,BullyBot,25
RdeepBot,58,BullyBot,62
RdeepBot,75,BullyBot,33
RdeepBot,73,BullyBot,47
RdeepBot,76,BullyBot,6
RdeepBot,75,BullyBot,45
RdeepBot,79,BullyBot,56
RdeepBot,61,BullyBot,59
RdeepBot,61,BullyBot,59
RdeepBot,75,BullyBot,33
RdeepBot,66,BullyBot,54
RdeepBot,76,BullyBot,44
RdeepBot,75,BullyBot,27
RdeepBot,75,BullyBot,21
RdeepBot,75,BullyBot,40
RdeepBot,66,BullyBot,54
RdeepBot,67,BullyBot,53
BullyBot,71,RdeepBot,33
BullyBot,75,RdeepBot,26
RdeepBot,89,BullyBot,27
RdeepBot,68,BullyBot,52
RdeepBot,75,BullyBot,5
RdeepBot,74,BullyBot,28
RdeepBot,79,BullyBot,28
RdeepBot,78,BullyBot,6
RdeepBot,70,BullyBot,32
RdeepBot,70,BullyBot,18
RdeepBot,76,BullyBot,44
RdeepBot,77,BullyBot,38
RdeepBot,69,BullyBot,47
RdeepBot,74,BullyBot,39
RdeepBot,65,BullyBot,55
RdeepBot,73,BullyBot,47
RdeepBot,76,BullyBot,0
BullyBot,66,RdeepBot,46
RdeepBot,82,BullyBot,7
BullyBot,67,RdeepBot,41
RdeepBot,74,BullyBot,0
RdeepBot,78,BullyBot,42
RdeepBot,73,BullyBot,14
RdeepBot,67,BullyBot,48
RdeepBot,60,BullyBot,60
RdeepBot,67,BullyBot,29
RdeepBot,74,BullyBot,54
BullyBot,68,RdeepBot,0
RdeepBot,75,BullyBot,26
RdeepBot,73,BullyBot,28
RdeepBot,83,BullyBot,21
RdeepBot,70,BullyBot,50
RdeepBot,73,BullyBot,47
RdeepBot,69,BullyBot,21
RdeepBot,80,BullyBot,28
RdeepBot,77,BullyBot,4
RdeepBot,77,BullyBot,11
RdeepBot,76,BullyBot,21
RdeepBot,69,BullyBot,41
RdeepBot,76,BullyBot,32
RdeepBot,75,BullyBot,40
RdeepBot,68,BullyBot,0
RdeepBot,66,BullyBot,54
RdeepBot,76,BullyBot,25
BullyBot,72,RdeepBot,26
RdeepBot,68,BullyBot,28
BullyBot,73,RdeepBot,35
RdeepBot,68,BullyBot,15
BullyBot,74,RdeepBot,54
RdeepBot,71,BullyBot,49
RdeepBot,77,BullyBot,46
RdeepBot,77,BullyBot,13
RdeepBot,75,BullyBot,59
RdeepBot,73,BullyBot,0
BullyBot,66,RdeepBot,54
RdeepBot,67,BullyBot,21
BullyBot,66,RdeepBot,41
RdeepBot,76,BullyBot,32
RdeepBot,61,BullyBot,59
RdeepBot,65,BullyBot,55
RdeepBot,73,BullyBot,47
RdeepBot,74,BullyBot,13
RdeepBot,98,BullyBot,0
BullyBot,66,RdeepBot,21
RdeepBot,77,BullyBot,32
RdeepBot,69,BullyBot,35
