winner,winner_score,loser,loser_score
blitz,83,BullyBot,51
BullyBot,74,blitz,0
BullyBot,70,blitz,0
BullyBot,74,blitz,13
blitz,59,BullyBot,61
BullyBot,79,blitz,0
blitz,65,BullyBot,55
BullyBot,76,blitz,15
blitz,60,BullyBot,60
BullyBot,71,blitz,0
blitz,61,BullyBot,59
BullyBot,75,blitz,15
BullyBot,76,blitz,0
blitz,73,BullyBot,42
BullyBot,70,blitz,0
BullyBot,69,blitz,14
BullyBot,84,blitz,0
blitz,72,BullyBot,48
blitz,67,BullyBot,0
blitz,58,BullyBot,62
blitz,69,BullyBot,47
blitz,60,BullyBot,60
blitz,67,BullyBot,48
BullyBot,68,blitz,46
blitz,74,BullyBot,12
BullyBot,72,blitz,13
blitz,76,BullyBot,20
BullyBot,69,blitz,46
BullyBot,74,blitz,0
BullyBot,67,blitz,41
blitz,107,BullyBot,19
BullyBot,69,blitz,5
blitz,76,BullyBot,39
blitz,61,BullyBot,59
blitz,64,BullyBot,56
blitz,102,BullyBot,34
blitz,61,BullyBot,59
blitz,69,BullyBot,46
BullyBot,71,blitz,0
BullyBot,75,blitz,12
BullyBot,68,blitz,5
blitz,66,BullyBot,35
BullyBot,76,blitz,0
blitz,76,BullyBot,25
BullyBot,67,blitz,0
blitz,74,BullyBot,35
BullyBot,66,blitz,0
blitz,58,BullyBot,62
BullyBot,68,blitz,0
blitz,66,BullyBot,48
BullyBot,70,blitz,0
blitz,65,BullyBot,55
BullyBot,76,blitz,0
BullyBot,71,blitz,35
blitz,85,BullyBot,24
blitz,75,BullyBot,20
BullyBot,68,blitz,13
BullyBot,76,blitz,0
blitz,63,BullyBot,57
BullyBot,66,blitz,0
blitz,73,BullyBot,0
blitz,71,BullyBot,26
BullyBot,77,blitz,0
BullyBot,74,blitz,21
BullyBot,69,blitz,51
blitz,88,BullyBot,43
blitz,67,BullyBot,19
BullyBot,77,blitz,39
blitz,64,BullyBot,56
blitz,76,BullyBot,26
blitz,74,BullyBot,41
blitz,70,BullyBot,50
blitz,65,BullyBot,55
BullyBot,73,blitz,40
blitz,67,BullyBot,42
BullyBot,69,blitz,0
blitz,55,BullyBot,65
blitz,72,BullyBot,48
blitz,59,BullyBot,61
BullyBot,80,blitz,0
BullyBot,84,blitz,0
blitz,66,BullyBot,54
blitz,76,BullyBot,24
BullyBot,68,blitz,0
blitz,74,BullyBot,46
blitz,74,BullyBot,34
blitz,67,BullyBot,35
blitz,56,BullyBot,64
BullyBot,70,blitz,0
blitz,78,BullyBot,42
blitz,70,BullyBot,50
blitz,71,BullyBot,0
BullyBot,70,blitz,0
BullyBot,66,blitz,0
BullyBot,69,blitz,0
BullyBot,73,blitz,0
blitz,69,BullyBot,0
blitz,63,BullyBot,57
blitz,73,BullyBot,47
blitz,59,BullyBot,61
BullyBot,68,blitz,0
blitz,65,BullyBot,55
BullyBot,72,blitz,22
blitz,74,BullyBot,46
BullyBot,76,blitz,32
blitz,65,BullyBot,55
BullyBot,72,blitz,0
blitz,69,BullyBot,12
blitz,60,BullyBot,60
BullyBot,71,blitz,0
BullyBot,69,blitz,0
BullyBot,75,blitz,13
blitz,72,BullyBot,36
BullyBot,74,blitz,0
blitz,70,BullyBot,50
BullyBot,74,blitz,0
blitz,76,BullyBot,27
blitz,58,BullyBot,62
BullyBot,73,blitz,0
blitz,70,BullyBot,12
blitz,76,BullyBot,0
BullyBot,69,blitz,15
BullyBot,71,blitz,0
BullyBot,74,blitz,22
blitz,64,BullyBot,56
BullyBot,68,blitz,45
BullyBot,78,blitz,21
BullyBot,67,blitz,0
BullyBot,74,blitz,0
BullyBot,76,blitz,0
BullyBot,68,blitz,0
BullyBot,70,blitz,0
BullyBot,70,blitz,0
blitz,60,BullyBot,60
blitz,73,BullyBot,47
BullyBot,70,blitz,50
BullyBot,82,blitz,0
BullyBot,76,blitz,0
blitz,69,BullyBot,26
blitz,75,BullyBot,39
BullyBot,70,blitz,0
blitz,74,BullyBot,33
BullyBot,67,blitz,0
blitz,74,BullyBot,28
blitz,62,BullyBot,58
BullyBot,73,blitz,0
blitz,71,BullyBot,49
blitz,68,BullyBot,52
BullyBot,68,blitz,0
blitz,69,BullyBot,61
blitz,78,BullyBot,42
blitz,75,BullyBot,0
blitz,75,BullyBot,41
blitz,74,BullyBot,46
blitz,75,BullyBot,40
blitz,69,BullyBot,34
BullyBot,74,blitz,0
blitz,75,BullyBot,26
blitz,55,BullyBot,65
BullyBot,66,blitz,40
blitz,68,BullyBot,7
blitz,71,BullyBot,45
BullyBot,68,blitz,0
blitz,67,BullyBot,48
BullyBot,74,blitz,0
blitz,68,BullyBot,46
blitz,65,BullyBot,55
blitz,73,BullyBot,0
BullyBot,69,blitz,0
BullyBot,68,blitz,0
blitz,60,BullyBot,60
blitz,76,BullyBot,45
blitz,66,BullyBot,22
BullyBot,68,blitz,0
blitz,77,BullyBot,12
blitz,69,BullyBot,6
BullyBot,67,blitz,22
BullyBot,72,blitz,22
blitz,68,BullyBot,22
blitz,75,BullyBot,35
BullyBot,73,blitz,28
BullyBot,76,blitz,0
BullyBot,68,blitz,0
blitz,56,BullyBot,64
blitz,63,BullyBot,57
blitz,57,BullyBot,63
BullyBot,69,blitz,0
BullyBot,68,blitz,42
blitz,75,BullyBot,33
blitz,76,BullyBot,32
blitz,76,BullyBot,27
BullyBot,72,blitz,22
blitz,89,BullyBot,40
blitz,63,BullyBot,57
BullyBot,73,blitz,0
blitz,75,BullyBot,45
BullyBot,67,blitz,29
blitz,75,BullyBot,39
BullyBot,68,blitz,0
BullyBot,66,blitz,0
blitz,76,BullyBot,26
blitz,61,BullyBot,59
BullyBot,66,blitz,0
BullyBot,73,blitz,0
BullyBot,67,blitz,0
blitz,61,BullyBot,59
BullyBot,59,blitz,61
blitz,60,BullyBot,60
blitz,81,BullyBot,7
BullyBot,69,blitz,0
blitz,67,BullyBot,38
BullyBot,76,blitz,0
BullyBot,69,blitz,0
blitz,73,BullyBot,29
BullyBot,74,blitz,5
BullyBot,70,blitz,14
BullyBot,68,blitz,0
BullyBot,75,blitz,18
blitz,67,BullyBot,5
blitz,74,BullyBot,27
blitz,74,BullyBot,54
blitz,101,BullyBot,36
BullyBot,66,blitz,25
blitz,76,BullyBot,19
BullyBot,77,blitz,26
blitz,71,BullyBot,49
blitz,74,BullyBot,40
blitz,79,BullyBot,27
BullyBot,66,blitz,14
BullyBot,66,blitz,40
BullyBot,70,blitz,0
BullyBot,68,blitz,0
blitz,76,BullyBot,65
BullyBot,72,blitz,48
blitz,65,BullyBot,55
blitz,77,BullyBot,12
blitz,65,BullyBot,55
blitz,75,BullyBot,41
blitz,59,BullyBot,61
blitz,104,BullyBot,29
blitz,63,BullyBot,57
blitz,67,BullyBot,27
blitz,77,BullyBot,43
BullyBot,85,blitz,0
blitz,67,BullyBot,53
blitz,69,BullyBot,22
BullyBot,68,blitz,0
blitz,64,BullyBot,56
blitz,55,BullyBot,65
BullyBot,69,blitz,45
BullyBot,70,blitz,0
blitz,57,BullyBot,63
BullyBot,70,blitz,0
BullyBot,67,blitz,0
blitz,67,BullyBot,20
BullyBot,66,blitz,0
BullyBot,67,blitz,21
blitz,77,BullyBot,43
blitz,76,BullyBot,40
blitz,69,BullyBot,0
blitz,69,BullyBot,46
blitz,67,BullyBot,34
blitz,58,BullyBot,62
blitz,55,BullyBot,65
blitz,75,BullyBot,19
blitz,75,BullyBot,40
blitz,68,BullyBot,23
blitz,63,BullyBot,57
BullyBot,70,blitz,14
blitz,68,BullyBot,13
BullyBot,70,blitz,27
BullyBot,69,blitz,0
blitz,71,BullyBot,18
blitz,58,BullyBot,62
BullyBot,68,blitz,32
blitz,76,BullyBot,44
BullyBot,68,blitz,26
BullyBot,69,blitz,0
BullyBot,75,blitz,21
blitz,75,BullyBot,40
blitz,59,BullyBot,61
blitz,61,BullyBot,59
blitz,77,BullyBot,19
BullyBot,72,blitz,0
blitz,65,BullyBot,55
blitz,59,BullyBot,61
blitz,56,BullyBot,64
BullyBot,67,blitz,46
BullyBot,75,blitz,0
blitz,62,BullyBot,58
BullyBot,76,blitz,0
blitz,67,BullyBot,5
BullyBot,55,blitz,65
BullyBot,72,blitz,35
blitz,80,BullyBot,6
blitz,57,BullyBot,63
blitz,73,BullyBot,60
blitz,73,BullyBot,34
BullyBot,75,blitz,0
blitz,72,BullyBot,48
blitz,60,BullyBot,60
BullyBot,70,blitz,0
blitz,61,BullyBot,59
blitz,68,BullyBot,52
BullyBot,78,blitz,0
blitz,67,BullyBot,53
BullyBot,66,blitz,0
blitz,69,BullyBot,0
blitz,70,BullyBot,13
blitz,83,BullyBot,38
BullyBot,68,blitz,27
blitz,74,BullyBot,46
BullyBot,75,blitz,0
blitz,67,BullyBot,19
blitz,66,BullyBot,42
blitz,77,BullyBot,39
blitz,71,BullyBot,49
blitz,68,BullyBot,47
BullyBot,70,blitz,5
blitz,70,BullyBot,41
BullyBot,68,blitz,0
BullyBot,68,blitz,21
blitz,65,BullyBot,55
blitz,67,BullyBot,53
blitz,74,BullyBot,34
blitz,55,BullyBot,65
blitz,78,BullyBot,62
blitz,64,BullyBot,56
BullyBot,68,blitz,25
BullyBot,79,blitz,0
BullyBot,69,blitz,51
blitz,57,BullyBot,63
BullyBot,67,blitz,0
blitz,77,BullyBot,0
BullyBot,71,blitz,37
BullyBot,68,blitz,0
blitz,68,BullyBot,28
blitz,58,BullyBot,62
blitz,69,BullyBot,47
blitz,74,BullyBot,27
blitz,66,BullyBot,50
BullyBot,70,blitz,27
BullyBot,76,blitz,20
blitz,61,BullyBot,59
BullyBot,68,blitz,0
blitz,55,BullyBot,65
BullyBot,67,blitz,21
blitz,80,BullyBot,41
blitz,69,BullyBot,29
blitz,60,BullyBot,60
blitz,59,BullyBot,61
BullyBot,75,blitz,33
BullyBot,67,blitz,0
blitz,70,BullyBot,39
BullyBot,77,blitz,43
blitz,90,BullyBot,40
blitz,70,BullyBot,40
blitz,68,BullyBot,47
BullyBot,70,blitz,36
blitz,65,BullyBot,55
BullyBot,76,blitz,0
blitz,68,BullyBot,25
BullyBot,69,blitz,0
blitz,76,BullyBot,40
BullyBot,84,blitz,0
BullyBot,68,blitz,21
BullyBot,70,blitz,37
blitz,75,BullyBot,20
BullyBot,68,blitz,0
blitz,66,BullyBot,42
blitz,64,BullyBot,56
blitz,78,BullyBot,21
blitz,78,BullyBot,42
BullyBot,66,blitz,15
BullyBot,68,blitz,0
BullyBot,70,blitz,0
blitz,61,BullyBot,59
BullyBot,77,blitz,0
BullyBot,67,blitz,0
BullyBot,72,blitz,0
blitz,67,BullyBot,7
blitz,66,BullyBot,54
blitz,82,BullyBot,53
BullyBot,74,blitz,15
blitz,62,BullyBot,58
blitz,79,BullyBot,17
BullyBot,67,blitz,0
blitz,69,BullyBot,46
blitz,58,BullyBot,62
blitz,64,BullyBot,56
BullyBot,70,blitz,13
BullyBot,75,blitz,0
blitz,74,BullyBot,26
blitz,82,BullyBot,31
BullyBot,67,blitz,33
blitz,74,BullyBot,45
blitz,62,BullyBot,58
blitz,75,BullyBot,12
BullyBot,72,blitz,28
BullyBot,76,blitz,0
blitz,62,BullyBot,58
blitz,66,BullyBot,54
blitz,70,BullyBot,26
blitz,70,BullyBot,0
BullyBot,67,blitz,0
BullyBot,73,blitz,0
BullyBot,68,blitz,0
blitz,75,BullyBot,35
blitz,60,BullyBot,60
blitz,66,BullyBot,49
blitz,75,BullyBot,41
BullyBot,68,blitz,0
blitz,65,BullyBot,55
blitz,79,BullyBot,56
blitz,69,BullyBot,20
blitz,90,BullyBot,46
blitz,60,BullyBot,60
blitz,69,BullyBot,51
blitz,67,BullyBot,28
BullyBot,76,blitz,7
blitz,71,BullyBot,49
blitz,62,BullyBot,58
BullyBot,68,blitz,19
BullyBot,75,blitz,5
BullyBot,70,blitz,0
blitz,66,BullyBot,54
BullyBot,76,blitz,0
BullyBot,67,blitz,0
blitz,74,BullyBot,46
BullyBot,67,blitz,0
blitz,68,BullyBot,42
blitz,74,BullyBot,29
BullyBot,68,blitz,0
blitz,75,BullyBot,39
BullyBot,74,blitz,15
blitz,60,BullyBot,60
blitz,77,BullyBot,11
BullyBot,66,blitz,22
blitz,79,BullyBot,41
blitz,87,BullyBot,54
BullyBot,68,blitz,0
BullyBot,76,blitz,0
BullyBot,76,blitz,0
BullyBot,82,blitz,0
blitz,67,BullyBot,53
blitz,75,BullyBot,45
blitz,69,BullyBot,41
blitz,71,BullyBot,39
blitz,70,BullyBot,50
blitz,84,BullyBot,0
blitz,75,BullyBot,27
BullyBot,69,blitz,0
BullyBot,72,blitz,5
BullyBot,74,blitz,0
blitz,82,BullyBot,60
BullyBot,66,blitz,46
BullyBot,78,blitz,14
blitz,74,BullyBot,0
blitz,55,BullyBot,65
blitz,55,BullyBot,65
BullyBot,74,blitz,13
blitz,67,BullyBot,53
blitz,55,BullyBot,65
blitz,62,BullyBot,58
blitz,59,BullyBot,61
BullyBot,76,blitz,0
blitz,75,BullyBot,33
blitz,67,BullyBot,53
BullyBot,74,blitz,0
BullyBot,66,blitz,60
blitz,76,BullyBot,0
blitz,77,BullyBot,43
BullyBot,69,blitz,0
BullyBot,66,blitz,0
BullyBot,67,blitz,0
BullyBot,66,blitz,0
BullyBot,67,blitz,14
BullyBot,69,blitz,6
BullyBot,75,blitz,12
blitz,78,BullyBot,49
blitz,93,BullyBot,57
blitz,78,BullyBot,14
blitz,67,BullyBot,49
BullyBot,67,blitz,0
blitz,67,BullyBot,15
blitz,67,BullyBot,40
BullyBot,74,blitz,0
blitz,76,BullyBot,33
blitz,71,BullyBot,59
BullyBot,68,blitz,47
blitz,61,BullyBot,59
blitz,73,BullyBot,34
blitz,76,BullyBot,43
blitz,88,BullyBot,15
BullyBot,66,blitz,0
blitz,57,BullyBot,63
blitz,56,BullyBot,64
BullyBot,69,blitz,14
blitz,76,BullyBot,40
blitz,60,BullyBot,60
BullyBot,67,blitz,0
blitz,66,BullyBot,54
BullyBot,66,blitz,22
blitz,80,BullyBot,0
BullyBot,67,blitz,27
blitz,70,BullyBot,29
BullyBot,67,blitz,42
BullyBot,78,blitz,0
blitz,55,BullyBot,65
BullyBot,72,blitz,36
BullyBot,71,blitz,22
BullyBot,67,blitz,32
blitz,73,BullyBot,34
BullyBot,71,blitz,0
BullyBot,74,blitz,0
blitz,74,BullyBot,34
blitz,62,BullyBot,58
blitz,67,BullyBot,53
blitz,59,BullyBot,61
blitz,55,BullyBot,65
blitz,75,BullyBot,45
blitz,67,BullyBot,0
RdeepBot,74,blitz,19
RdeepBot,66,blitz,6
RdeepBot,68,blitz,20
RdeepBot,72,blitz,27
RdeepBot,68,blitz,13
blitz,69,RdeepBot,51
RdeepBot,67,blitz,39
blitz,66,RdeepBot,54
RdeepBot,67,blitz,14
blitz,66,RdeepBot,48
blitz,62,RdeepBot,58
RdeepBot,68,blitz,5
RdeepBot,77,blitz,6
RdeepBot,68,blitz,7
RdeepBot,67,blitz,15
RdeepBot,75,blitz,8
blitz,87,RdeepBot,34
RdeepBot,73,blitz,6
RdeepBot,79,blitz,5
blitz,73,RdeepBot,40
RdeepBot,67,blitz,30
RdeepBot,67,blitz,19
RdeepBot,70,blitz,20
blitz,79,RdeepBot,41
RdeepBot,72,blitz,42
RdeepBot,74,blitz,0
RdeepBot,69,blitz,40
RdeepBot,77,blitz,0
blitz,74,RdeepBot,0
RdeepBot,69,blitz,24
RdeepBot,69,blitz,6
blitz,66,RdeepBot,54
RdeepBot,83,blitz,12
blitz,57,RdeepBot,63
RdeepBot,69,blitz,15
blitz,67,RdeepBot,53
RdeepBot,69,blitz,24
RdeepBot,75,blitz,0
RdeepBot,69,blitz,65
RdeepBot,75,blitz,45
RdeepBot,66,blitz,0
blitz,62,RdeepBot,58
RdeepBot,67,blitz,35
RdeepBot,79,blitz,0
RdeepBot,69,blitz,13
RdeepBot,66,blitz,0
blitz,96,RdeepBot,50
blitz,66,RdeepBot,34
RdeepBot,66,blitz,32
RdeepBot,75,blitz,40
RdeepBot,66,blitz,54
blitz,67,RdeepBot,60
RdeepBot,73,blitz,27
RdeepBot,115,blitz,0
blitz,73,RdeepBot,28
blitz,68,RdeepBot,40
blitz,72,RdeepBot,48
RdeepBot,68,blitz,41
RdeepBot,76,blitz,6
RdeepBot,68,blitz,31
blitz,76,RdeepBot,44
RdeepBot,74,blitz,42
RdeepBot,74,blitz,0
RdeepBot,81,blitz,0
RdeepBot,75,blitz,0
RdeepBot,69,blitz,19
blitz,70,RdeepBot,0
RdeepBot,78,blitz,13
RdeepBot,74,blitz,20
RdeepBot,67,blitz,6
RdeepBot,68,blitz,0
blitz,59,RdeepBot,61
RdeepBot,68,blitz,38
RdeepBot,67,blitz,0
blitz,59,RdeepBot,61
RdeepBot,66,blitz,13
RdeepBot,85,blitz,0
RdeepBot,74,blitz,0
RdeepBot,94,blitz,0
RdeepBot,67,blitz,0
blitz,66,RdeepBot,54
blitz,67,RdeepBot,40
RdeepBot,73,blitz,34
RdeepBot,69,blitz,53
RdeepBot,75,blitz,14
RdeepBot,56,blitz,64
blitz,63,RdeepBot,57
RdeepBot,82,blitz,8
RdeepBot,69,blitz,0
RdeepBot,71,blitz,0
RdeepBot,76,blitz,0
blitz,67,RdeepBot,40
RdeepBot,83,blitz,23
blitz,72,RdeepBot,48
RdeepBot,66,blitz,28
blitz,59,RdeepBot,61
RdeepBot,69,blitz,0
blitz,67,RdeepBot,6
blitz,67,RdeepBot,40
RdeepBot,75,blitz,46
RdeepBot,67,blitz,6
blitz,59,RdeepBot,61
RdeepBot,73,blitz,0
RdeepBot,66,blitz,21
RdeepBot,74,blitz,13
RdeepBot,69,blitz,52
blitz,73,RdeepBot,26
blitz,73,RdeepBot,26
RdeepBot,73,blitz,18
RdeepBot,68,blitz,17
RdeepBot,105,blitz,0
RdeepBot,77,blitz,12
RdeepBot,68,blitz,52
RdeepBot,76,blitz,0
RdeepBot,67,blitz,7
RdeepBot,69,blitz,0
RdeepBot,71,blitz,13
RdeepBot,75,blitz,0
blitz,67,RdeepBot,28
RdeepBot,79,blitz,21
RdeepBot,82,blitz,20
RdeepBot,68,blitz,7
RdeepBot,69,blitz,14
blitz,85,RdeepBot,48
RdeepBot,76,blitz,14
blitz,71,RdeepBot,13
RdeepBot,70,blitz,12
RdeepBot,80,blitz,22
RdeepBot,74,blitz,0
RdeepBot,76,blitz,0
blitz,83,RdeepBot,53
RdeepBot,75,blitz,14
RdeepBot,73,blitz,47
blitz,71,RdeepBot,49
RdeepBot,87,blitz,33
RdeepBot,58,blitz,62
RdeepBot,70,blitz,30
RdeepBot,78,blitz,0
RdeepBot,76,blitz,44
RdeepBot,68,blitz,0
RdeepBot,69,blitz,8
RdeepBot,73,blitz,35
RdeepBot,76,blitz,32
RdeepBot,66,blitz,36
RdeepBot,59,blitz,61
RdeepBot,67,blitz,0
RdeepBot,68,blitz,0
blitz,66,RdeepBot,48
RdeepBot,83,blitz,15
blitz,79,RdeepBot,61
blitz,66,RdeepBot,39
RdeepBot,73,blitz,0
RdeepBot,73,blitz,13
RdeepBot,67,blitz,0
RdeepBot,68,blitz,0
RdeepBot,67,blitz,5
RdeepBot,68,blitz,6
RdeepBot,67,blitz,12
RdeepBot,69,blitz,5
RdeepBot,76,blitz,20
RdeepBot,77,blitz,7
RdeepBot,70,blitz,0
blitz,71,RdeepBot,27
RdeepBot,74,blitz,32
RdeepBot,74,blitz,28
RdeepBot,77,blitz,0
blitz,67,RdeepBot,0
RdeepBot,72,blitz,0
RdeepBot,69,blitz,39
RdeepBot,69,blitz,38
RdeepBot,67,blitz,24
RdeepBot,62,blitz,58
RdeepBot,73,blitz,0
RdeepBot,67,blitz,36
RdeepBot,70,blitz,12
RdeepBot,72,blitz,53
RdeepBot,82,blitz,15
RdeepBot,56,blitz,64
RdeepBot,66,blitz,13
blitz,73,RdeepBot,34
blitz,55,RdeepBot,65
blitz,67,RdeepBot,41
RdeepBot,83,blitz,5
RdeepBot,80,blitz,0
RdeepBot,69,blitz,0
RdeepBot,100,blitz,0
blitz,71,RdeepBot,29
blitz,56,RdeepBot,64
RdeepBot,73,blitz,47
RdeepBot,75,blitz,28
blitz,74,RdeepBot,34
blitz,57,RdeepBot,63
blitz,72,RdeepBot,40
RdeepBot,71,blitz,48
RdeepBot,61,blitz,59
RdeepBot,74,blitz,0
RdeepBot,69,blitz,0
RdeepBot,66,blitz,35
RdeepBot,69,blitz,0
RdeepBot,68,blitz,32
blitz,65,RdeepBot,55
RdeepBot,72,blitz,48
RdeepBot,85,blitz,12
blitz,69,RdeepBot,27
RdeepBot,100,blitz,40
RdeepBot,67,blitz,59
RdeepBot,73,blitz,63
RdeepBot,70,blitz,0
RdeepBot,77,blitz,43
blitz,78,RdeepBot,42
RdeepBot,69,blitz,14
RdeepBot,78,blitz,42
RdeepBot,65,blitz,55
RdeepBot,73,blitz,26
RdeepBot,86,blitz,42
RdeepBot,76,blitz,0
RdeepBot,70,blitz,0
RdeepBot,97,blitz,21
RdeepBot,55,blitz,65
RdeepBot,116,blitz,0
blitz,59,RdeepBot,61
RdeepBot,68,blitz,52
RdeepBot,67,blitz,13
RdeepBot,71,blitz,21
RdeepBot,73,blitz,14
RdeepBot,68,blitz,0
RdeepBot,77,blitz,0
RdeepBot,66,blitz,0
RdeepBot,80,blitz,0
RdeepBot,74,blitz,0
RdeepBot,68,blitz,52
RdeepBot,67,blitz,39
blitz,77,RdeepBot,30
blitz,74,RdeepBot,33
RdeepBot,72,blitz,5
RdeepBot,75,blitz,0
blitz,75,RdeepBot,45
RdeepBot,73,blitz,47
RdeepBot,67,blitz,0
RdeepBot,69,blitz,6
RdeepBot,75,blitz,32
RdeepBot,67,blitz,65
RdeepBot,72,blitz,34
RdeepBot,68,blitz,0
RdeepBot,68,blitz,12
blitz,57,RdeepBot,63
RdeepBot,67,blitz,34
RdeepBot,69,blitz,0
RdeepBot,75,blitz,8
RdeepBot,74,blitz,13
RdeepBot,56,blitz,64
RdeepBot,72,blitz,0
RdeepBot,59,blitz,61
RdeepBot,66,blitz,54
RdeepBot,77,blitz,13
RdeepBot,66,blitz,28
RdeepBot,73,blitz,0
blitz,67,RdeepBot,56
RdeepBot,66,blitz,14
RdeepBot,71,blitz,0
RdeepBot,69,blitz,0
blitz,62,RdeepBot,58
RdeepBot,69,blitz,0
blitz,86,RdeepBot,61
RdeepBot,83,blitz,5
RdeepBot,76,blitz,0
blitz,55,RdeepBot,65
blitz,80,RdeepBot,63
RdeepBot,68,blitz,14
RdeepBot,69,blitz,51
RdeepBot,78,blitz,0
blitz,75,RdeepBot,38
RdeepBot,68,blitz,0
blitz,71,RdeepBot,49
blitz,60,RdeepBot,60
blitz,68,RdeepBot,38
RdeepBot,74,blitz,21
RdeepBot,98,blitz,15
blitz,57,RdeepBot,63
RdeepBot,75,blitz,20
RdeepBot,68,blitz,20
RdeepBot,71,blitz,49
RdeepBot,67,blitz,14
RdeepBot,73,blitz,0
RdeepBot,71,blitz,0
blitz,74,RdeepBot,19
blitz,65,RdeepBot,55
RdeepBot,79,blitz,27
RdeepBot,73,blitz,48
RdeepBot,77,blitz,0
RdeepBot,59,blitz,61
blitz,74,RdeepBot,46
RdeepBot,67,blitz,0
RdeepBot,67,blitz,0
RdeepBot,68,blitz,13
RdeepBot,75,blitz,7
RdeepBot,74,blitz,11
RdeepBot,67,blitz,6
RdeepBot,69,blitz,47
blitz,69,RdeepBot,51
RdeepBot,70,blitz,8
RdeepBot,73,blitz,0
RdeepBot,75,blitz,0
RdeepBot,55,blitz,65
RdeepBot,74,blitz,46
RdeepBot,68,blitz,5
RdeepBot,75,blitz,13
RdeepBot,60,blitz,60
RdeepBot,72,blitz,14
RdeepBot,78,blitz,0
blitz,67,RdeepBot,27
blitz,66,RdeepBot,0
blitz,61,RdeepBot,59
RdeepBot,71,blitz,0
blitz,69,RdeepBot,33
RdeepBot,73,blitz,26
RdeepBot,77,blitz,20
RdeepBot,87,blitz,15
RdeepBot,71,blitz,22
RdeepBot,66,blitz,0
RdeepBot,80,blitz,46
blitz,55,RdeepBot,65
RdeepBot,65,blitz,55
RdeepBot,108,blitz,0
blitz,69,RdeepBot,46
RdeepBot,68,blitz,46
RdeepBot,75,blitz,10
RdeepBot,66,blitz,6
RdeepBot,73,blitz,47
RdeepBot,74,blitz,15
RdeepBot,56,blitz,64
blitz,70,RdeepBot,5
RdeepBot,78,blitz,4
blitz,66,RdeepBot,40
blitz,72,RdeepBot,21
blitz,67,RdeepBot,59
RdeepBot,74,blitz,14
RdeepBot,69,blitz,0
blitz,84,RdeepBot,36
RdeepBot,70,blitz,0
blitz,60,RdeepBot,60
blitz,79,RdeepBot,46
RdeepBot,69,blitz,31
RdeepBot,83,blitz,0
RdeepBot,68,blitz,0
RdeepBot,71,blitz,41
RdeepBot,95,blitz,24
RdeepBot,71,blitz,0
RdeepBot,59,blitz,61
RdeepBot,74,blitz,24
blitz,68,RdeepBot,18
blitz,79,RdeepBot,61
RdeepBot,85,blitz,0
RdeepBot,81,blitz,0
RdeepBot,74,blitz,60
blitz,71,RdeepBot,49
RdeepBot,74,blitz,46
RdeepBot,67,blitz,0
blitz,72,RdeepBot,40
RdeepBot,68,blitz,18
RdeepBot,68,blitz,19
RdeepBot,69,blitz,0
RdeepBot,79,blitz,4
RdeepBot,66,blitz,0
blitz,74,RdeepBot,61
RdeepBot,75,blitz,44
blitz,56,RdeepBot,64
blitz,68,RdeepBot,33
blitz,93,RdeepBot,21
blitz,69,RdeepBot,51
blitz,58,RdeepBot,62
RdeepBot,67,blitz,13
blitz,61,RdeepBot,59
blitz,72,RdeepBot,0
RdeepBot,73,blitz,0
blitz,56,RdeepBot,64
RdeepBot,70,blitz,57
blitz,66,RdeepBot,39
blitz,88,RdeepBot,33
RdeepBot,66,blitz,54
RdeepBot,75,blitz,5
RdeepBot,74,blitz,8
RdeepBot,73,blitz,34
RdeepBot,74,blitz,0
RdeepBot,77,blitz,4
RdeepBot,68,blitz,52
RdeepBot,76,blitz,44
RdeepBot,68,blitz,52
RdeepBot,77,blitz,0
RdeepBot,73,blitz,13
blitz,66,RdeepBot,54
RdeepBot,74,blitz,27
blitz,67,RdeepBot,53
blitz,73,RdeepBot,33
RdeepBot,67,blitz,21
RdeepBot,76,blitz,13
blitz,69,RdeepBot,24
RdeepBot,72,blitz,0
RdeepBot,78,blitz,17
RdeepBot,89,blitz,0
RdeepBot,72,blitz,0
blitz,63,RdeepBot,57
blitz,62,RdeepBot,58
RdeepBot,73,blitz,42
RdeepBot,69,blitz,14
blitz,68,RdeepBot,33
RdeepBot,73,blitz,0
RdeepBot,74,blitz,21
RdeepBot,73,blitz,19
blitz,67,RdeepBot,0
RdeepBot,66,blitz,0
RdeepBot,60,blitz,60
RdeepBot,67,blitz,14
RdeepBot,78,blitz,62
RdeepBot,70,blitz,37
RdeepBot,68,blitz,13
blitz,74,RdeepBot,34
RdeepBot,76,blitz,19
blitz,80,RdeepBot,40
RdeepBot,80,blitz,0
RdeepBot,85,blitz,42
blitz,84,RdeepBot,55
RdeepBot,75,blitz,45
blitz,67,RdeepBot,34
RdeepBot,71,blitz,40
blitz,67,RdeepBot,27
RdeepBot,66,blitz,0
RdeepBot,67,blitz,32
blitz,73,RdeepBot,12
RdeepBot,82,blitz,0
blitz,66,RdeepBot,47
RdeepBot,76,blitz,20
blitz,73,RdeepBot,35
RdeepBot,69,blitz,29
RdeepBot,69,blitz,0
RdeepBot,78,blitz,20
RdeepBot,73,blitz,26
blitz,77,RdeepBot,43
RdeepBot,73,blitz,0
RdeepBot,76,blitz,0
blitz,70,RdeepBot,38
blitz,68,RdeepBot,59
RdeepBot,66,blitz,0
RdeepBot,67,blitz,41
RdeepBot,70,blitz,58
